22030995, 22031071, 22036752, 22036828, 94.444, 76
22053524, 22053694, 22064499, 22064329, 91.228, 170
22059534, 22059973, 22063889, 22064328, 99.773, 439
22064329, 22064996, 22070290, 22070948, 91.485, 667
22174605, 22174868, 22179000, 22179276, 92.806, 263
22175776, 22176465, 22180062, 22180773, 93.431, 689
22232172, 22232415, 22236558, 22236801, 100.0, 243
22237228, 22238121, 22241572, 22242465, 100.0, 893
22382841, 22384113, 22390238, 22391510, 100.0, 1272
22385239, 22385830, 22389649, 22390240, 100.0, 591
22513589, 22513729, 22521076, 22521215, 92.908, 140
22541390, 22541547, 22551474, 22551630, 100.0, 157
22578780, 22578954, 22582710, 22582882, 98.286, 174
22695565, 22696004, 22700081, 22700520, 100.0, 439
23026837, 23026883, 23030819, 23030864, 95.745, 46
23100312, 23100528, 23104637, 23104852, 99.539, 216
23108856, 23108999, 23115858, 23115715, 95.833, 143
23389956, 23390251, 23396204, 23396499, 93.651, 295
